athleteID,eventID,medal,year
1218,36,Gold,1904
1219,357,Bronze,1904
1220,733,Bronze,1904
1221,691,Silver,1904
1222,372,Silver,1904
1223,355,Gold,1904
1224,36,Silver,1904
1225,41,Gold,1904
1226,406,Silver,1904
1227,675,Gold,1904
1228,673,Gold,1904
1229,429,Silver,1904
1230,184,Gold,1904
1231,606,Bronze,1904
1232,629,Gold,1904
1233,724,Bronze,1904
1234,681,Bronze,1908
1235,117,Gold,1908
1236,406,Silver,1908
1237,323,Gold,1908
1238,326,Gold,1908
1239,385,Silver,1908
1240,534,Gold,1908
1241,538,Bronze,1908
1242,326,Silver,1908
1243,372,Silver,1908
1244,729,Bronze,1908
1245,372,Silver,1908
1246,342,Silver,1908
1247,273,Bronze,1908
1248,729,Silver,1908
1249,689,Bronze,1908
1250,104,Silver,1908
1251,273,Bronze,1908
1252,326,Bronze,1908
1253,111,Bronze,1908
1254,472,Bronze,1908
1255,507,Silver,1908
1256,372,Gold,1908
1257,465,Gold,1908
1258,425,Bronze,1908
1259,424,Gold,1908
1260,272,Gold,1908
1261,259,Bronze,1908
1262,372,Silver,1908
1263,499,Gold,1908
1264,88,Gold,1908
1265,728,Gold,1908
1266,342,Gold,1908
1267,385,Gold,1908
1268,182,Silver,1908
1269,434,Bronze,1908
1270,429,Bronze,1908
1271,507,Bronze,1908
1272,434,Silver,1908
1273,540,Bronze,1908
1274,450,Gold,1908
1275,686,Gold,1908
1276,718,Bronze,1908
1277,674,Gold,1908
1278,250,Gold,1908
1279,604,Silver,1908
1280,465,Silver,1908
1281,545,Silver,1908
1282,546,Silver,1908
1283,326,Bronze,1908
1284,627,Silver,1908
1285,604,Bronze,1908
1286,728,Bronze,1908
1287,342,Bronze,1908
1288,290,Silver,1908
1289,513,Gold,1908
1290,326,Gold,1908
1291,689,Bronze,1908
1292,342,Gold,1908
1293,372,Gold,1908
1294,321,Silver,1908
1295,607,Gold,1908
1296,114,Silver,1908
1297,474,Gold,1908
1298,440,Gold,1908
1299,500,Bronze,1908
1300,66,Bronze,1908
1301,372,Silver,1908
1302,342,Silver,1908
1303,689,Silver,1908
1304,77,Silver,1908
1305,534,Bronze,1908
1306,77,Bronze,1908
1307,680,Silver,1908
1308,326,Bronze,1908
1309,674,Bronze,1908
1310,77,Bronze,1908
1311,429,Bronze,1908
1312,372,Silver,1908
1313,507,Gold,1908
1314,362,Gold,1908
1315,95,Bronze,1908
1316,66,Silver,1908
1317,406,Gold,1908
1318,108,Bronze,1908
1319,406,Gold,1908
1320,272,Bronze,1908
1321,21,Silver,1908
1322,425,Bronze,1908
1323,385,Silver,1908
1324,424,Silver,1908
1325,465,Gold,1908
1326,342,Silver,1908
1327,406,Silver,1908
1328,423,Silver,1908
1329,429,Gold,1908
1330,465,Gold,1908
1331,338,Gold,1908
1332,434,Bronze,1908
1333,429,Bronze,1908
1334,429,Gold,1908
1335,385,Bronze,1908
1336,385,Bronze,1908
1337,424,Silver,1908
1338,686,Silver,1908
1339,546,Bronze,1908
1340,372,Silver,1908
1341,19,Bronze,1908
1342,499,Gold,1908
1343,475,Gold,1908
1344,406,Gold,1908
1345,385,Silver,1908
1346,676,Silver,1908
1347,674,Silver,1908
1348,534,Silver,1908
1349,534,Silver,1908
1350,372,Silver,1908
1351,450,Gold,1908
1352,540,Gold,1908
1353,450,Gold,1908
1354,75,Bronze,1908
1355,66,Gold,1908
1356,429,Bronze,1908
1357,500,Silver,1908
1358,513,Gold,1908
1359,673,Bronze,1908
1360,321,Silver,1908
1361,372,Gold,1908
1362,372,Gold,1908
1363,686,Bronze,1908
1364,342,Gold,1908
1365,686,Silver,1908
1366,75,Silver,1908
1367,77,Gold,1908
1368,475,Gold,1908
1369,77,Silver,1908
1370,534,Bronze,1908
1371,499,Bronze,1908
1372,326,Gold,1908
1373,173,Silver,1908
1374,385,Bronze,1908
1375,111,Gold,1908
1376,342,Gold,1908
1377,689,Gold,1908
1378,712,Bronze,1908
1379,507,Bronze,1908
1380,450,Gold,1908
1381,546,Bronze,1908
1382,472,Gold,1908
1383,434,Bronze,1908
1384,513,Bronze,1908
1385,434,Gold,1908
1386,335,Silver,1908
1387,607,Silver,1908
1388,326,Silver,1908
1389,610,Gold,1908
1390,623,Bronze,1908
1391,450,Silver,1908
1392,465,Silver,1908
1393,507,Bronze,1908
1394,342,Bronze,1908
1395,342,Bronze,1908
1396,326,Bronze,1908
1397,724,Gold,1908
1398,728,Silver,1908
1399,429,Silver,1908
1400,77,Gold,1908
1401,450,Silver,1908
1402,372,Gold,1908
1403,271,Silver,1908
1404,385,Bronze,1908
1405,250,Silver,1908
1406,623,Gold,1908
1407,499,Gold,1908
1408,406,Gold,1908
1409,673,Bronze,1908
1410,406,Gold,1908
1411,474,Gold,1908
1412,38,Silver,1908
1413,21,Gold,1908
1414,673,Gold,1908
1415,714,Gold,1908
1416,689,Silver,1908
1417,107,Silver,1908
1418,182,Gold,1908
1419,686,Bronze,1908
1420,465,Gold,1908
1421,465,Gold,1908
1422,77,Bronze,1908
1423,342,Silver,1908
1424,406,Gold,1908
1425,77,Silver,1908
1426,465,Gold,1908
1427,435,Bronze,1908
1428,406,Silver,1908
1429,513,Bronze,1908
1430,546,Gold,1908
1431,681,Gold,1908
1432,513,Gold,1908
1433,675,Bronze,1908
1434,686,Bronze,1908
1435,66,Silver,1908
1436,81,Bronze,1908
1437,77,Silver,1908
1438,499,Bronze,1908
1439,531,Silver,1908
1440,499,Silver,1908
1441,429,Gold,1908
1442,385,Bronze,1908
1443,176,Silver,1908
1444,545,Gold,1908
1445,546,Silver,1908
1446,114,Gold,1908
1447,115,Gold,1908
1448,435,Silver,1908
1449,77,Bronze,1908
1450,435,Gold,1908
1451,434,Silver,1908
1452,689,Silver,1908
1453,326,Bronze,1908
1454,416,Gold,1908
1455,417,Gold,1908
1456,434,Silver,1908
1457,103,Gold,1908
1458,539,Gold,1908
1459,546,Silver,1908
1460,372,Gold,1908
1461,321,Gold,1908
1462,109,Bronze,1908
1463,372,Gold,1908
1464,372,Bronze,1908
1465,689,Gold,1908
1466,623,Gold,1908
1467,385,Bronze,1908
1468,385,Bronze,1908
1469,423,Silver,1908
1470,385,Gold,1908
1471,675,Silver,1908
1472,319,Gold,1908
1473,321,Gold,1908
1474,513,Silver,1908
1475,290,Bronze,1908
1476,434,Bronze,1908
1477,429,Bronze,1908
1478,342,Silver,1908
1479,465,Silver,1908
1480,71,Silver,1908
1481,112,Bronze,1908
1482,321,Gold,1908
1483,100,Silver,1908
1484,111,Gold,1908
1485,434,Gold,1908
1486,724,Bronze,1908
1487,429,Gold,1908
1488,465,Gold,1908
1489,429,Bronze,1908
1490,686,Gold,1908
1491,623,Bronze,1908
1492,319,Bronze,1908
1493,321,Bronze,1908
1494,676,Gold,1908
1495,674,Gold,1908
1496,498,Bronze,1908
1497,499,Gold,1908
1498,406,Gold,1908
1499,273,Silver,1908
1500,390,Gold,1908
1501,181,Gold,1908
1502,385,Silver,1908
1503,372,Gold,1908
1504,372,Bronze,1908
1505,326,Gold,1908
1506,385,Gold,1908
1507,681,Silver,1908
1508,341,Bronze,1908
1509,385,Silver,1908
1510,686,Silver,1908
1511,689,Silver,1908
1512,450,Gold,1908
1513,19,Gold,1908
1514,372,Silver,1908
1515,718,Silver,1908
1516,174,Gold,1908
1517,507,Silver,1908
1518,326,Silver,1908
1519,335,Bronze,1908
1520,65,Bronze,1908
1521,77,Gold,1908
1522,105,Silver,1908
1523,107,Bronze,1908
1524,87,Gold,1908
1525,372,Silver,1908
1526,406,Gold,1908
1527,66,Gold,1908
1528,272,Silver,1908
1529,372,Silver,1908
1530,342,Silver,1908
1531,689,Bronze,1908
1532,614,Bronze,1908
1533,342,Gold,1908
1534,607,Bronze,1908
1535,372,Gold,1908
1536,385,Bronze,1908
1537,342,Gold,1908
1538,538,Silver,1908
1539,109,Gold,1908
1540,406,Silver,1908
1541,623,Bronze,1908
1542,109,Silver,1908
1543,342,Bronze,1908
1544,506,Gold,1908
1545,507,Gold,1908
1546,372,Gold,1908
1547,475,Silver,1908
1548,450,Gold,1908
1549,38,Bronze,1908
1550,88,Silver,1908
1551,673,Gold,1908
1552,686,Gold,1908
1553,66,Silver,1908
1554,434,Bronze,1908
1555,372,Gold,1908
1556,372,Silver,1908
1557,614,Gold,1908
1558,372,Gold,1908
1559,372,Gold,1908
1560,372,Gold,1908
1561,385,Silver,1908
1562,326,Silver,1908
1563,686,Bronze,1908
1564,406,Gold,1908
1565,112,Silver,1908
1566,100,Bronze,1908
1567,102,Silver,1908
1568,338,Gold,1908
1569,475,Bronze,1908
1570,475,Bronze,1908
1571,540,Silver,1908
1572,534,Gold,1908
1573,686,Gold,1908
1574,475,Bronze,1908
1575,342,Gold,1908
1576,546,Bronze,1908
1577,472,Silver,1908
1578,472,Silver,1908
1579,372,Silver,1908
1580,686,Gold,1908
1581,108,Gold,1908
1582,272,Bronze,1908
1583,372,Silver,1908
1584,435,Bronze,1908
1585,450,Silver,1908
1586,450,Silver,1908
1587,111,Bronze,1908
1588,372,Gold,1908
1589,507,Silver,1908
1590,372,Gold,1908
1591,102,Bronze,1908
1592,465,Silver,1908
1593,723,Bronze,1908
1594,719,Bronze,1908
1595,429,Bronze,1908
1596,372,Silver,1908
1597,372,Silver,1908
1598,289,Gold,1908
1599,334,Silver,1908
1600,181,Bronze,1908
1601,338,Silver,1908
1602,507,Bronze,1908
1603,338,Silver,1908
1604,272,Silver,1908
1605,271,Gold,1908
1606,406,Silver,1908
1607,372,Gold,1908
1608,372,Gold,1908
1609,429,Gold,1908
1610,273,Gold,1908
1611,259,Gold,1908
1612,254,Silver,1908
1613,450,Silver,1908
1614,406,Silver,1908
1615,423,Silver,1908
1616,507,Silver,1908
1617,450,Silver,1908
1618,689,Bronze,1908
1619,610,Bronze,1908
1620,273,Silver,1908
1621,108,Silver,1908
1622,429,Gold,1908
1623,372,Bronze,1908
1624,465,Silver,1908
1625,385,Silver,1908
1626,70,Bronze,1908
1627,75,Gold,1908
1628,513,Bronze,1908
1629,82,Bronze,1908
1630,429,Bronze,1908
1631,686,Silver,1908
1632,273,Gold,1908
1633,254,Gold,1908
1634,429,Bronze,1908
1635,372,Silver,1908
1636,372,Silver,1908
1637,531,Gold,1908
1638,342,Bronze,1908
1639,335,Gold,1908
1640,689,Bronze,1908
1641,372,Bronze,1908
1642,321,Bronze,1908
1643,321,Bronze,1908
1644,385,Bronze,1908
1645,680,Gold,1908
1646,372,Gold,1908
1647,531,Silver,1908
1648,372,Gold,1908
1649,250,Bronze,1908
1650,82,Gold,1908
1651,68,Gold,1908
1652,117,Bronze,1908
1653,372,Silver,1908
1654,385,Bronze,1908
1655,450,Silver,1908
1656,472,Gold,1908
1657,425,Silver,1908
1658,424,Bronze,1908
1659,104,Silver,1908
1660,507,Bronze,1908
1661,534,Bronze,1908
1662,372,Silver,1908
1663,372,Bronze,1908
1664,372,Silver,1908
1665,105,Gold,1908
1666,107,Gold,1908
1667,513,Gold,1908
1668,440,Bronze,1908
1669,429,Bronze,1908
1670,507,Gold,1908
1671,725,Bronze,1908
1672,342,Silver,1908
1673,372,Bronze,1908
1674,372,Bronze,1908
1675,372,Bronze,1908
1676,323,Silver,1908
1677,326,Gold,1908
1678,465,Silver,1908
1679,77,Bronze,1908
1680,372,Gold,1908
1681,423,Silver,1908
1682,385,Gold,1908
1683,686,Silver,1908
1684,95,Silver,1908
1685,499,Bronze,1908
1686,385,Bronze,1908
1687,390,Bronze,1908
1688,117,Silver,1908
1689,465,Silver,1908
1690,465,Silver,1908
1691,465,Gold,1908
1692,406,Gold,1908
1693,434,Gold,1908
1694,429,Gold,1908
1695,289,Silver,1908
1696,372,Bronze,1908
1697,539,Bronze,1908
1698,450,Silver,1908
1699,273,Silver,1908
1700,729,Gold,1908
1701,465,Gold,1908
1702,513,Silver,1908
1703,406,Silver,1908
1704,513,Gold,1908
1705,406,Silver,1908
1706,534,Gold,1908
1707,539,Silver,1908
1708,545,Bronze,1908
1709,546,Gold,1908
1710,450,Gold,1908
1711,450,Gold,1908
1712,423,Silver,1908
1713,273,Bronze,1908
1714,450,Gold,1908
1715,440,Silver,1908
1716,103,Silver,1908
1717,513,Bronze,1908
1718,714,Bronze,1908
1719,450,Gold,1908
1720,465,Silver,1908
1721,546,Silver,1908
1722,472,Gold,1908
1723,450,Gold,1908
1724,712,Gold,1908
1725,273,Gold,1908
1726,686,Gold,1908
1727,545,Bronze,1908
1728,689,Silver,1908
1729,689,Silver,1908
1730,342,Silver,1908
1731,342,Silver,1908
1732,450,Gold,1908
1733,372,Bronze,1908
1734,390,Silver,1908
1735,423,Gold,1908
1736,423,Gold,1908
1737,500,Gold,1908
1738,686,Gold,1908
1739,372,Gold,1908
1740,372,Silver,1908
1741,326,Silver,1908
1742,546,Gold,1908
1743,429,Silver,1908
1744,174,Silver,1908
1745,546,Bronze,1908
1746,273,Bronze,1908
1747,342,Bronze,1908
1748,623,Silver,1908
1749,686,Bronze,1908
1750,385,Silver,1908
1751,429,Silver,1908
1752,66,Bronze,1908
1753,385,Bronze,1908
1754,271,Bronze,1908
1755,273,Silver,1908
1756,689,Gold,1908
1757,38,Gold,1908
1758,429,Gold,1908
1759,423,Gold,1908
1760,342,Silver,1908
1761,342,Silver,1908
1762,372,Bronze,1908
1763,105,Bronze,1908
1764,531,Silver,1908
1765,385,Gold,1908
1766,425,Gold,1908
1767,424,Bronze,1908
1768,372,Gold,1908
1769,372,Gold,1908
1770,372,Gold,1908
1771,372,Gold,1908
1772,372,Gold,1908
1773,321,Silver,1908
1774,718,Gold,1908
1775,176,Gold,1908
1776,321,Silver,1908
1777,323,Bronze,1908
1778,326,Gold,1908
1779,372,Silver,1908
1780,372,Gold,1908
1781,513,Silver,1908
1782,423,Silver,1908
1783,429,Silver,1908
1784,385,Bronze,1908
1785,725,Silver,1908
1786,342,Bronze,1908
1787,89,Silver,1908
1788,372,Bronze,1908
1789,513,Silver,1908
1790,385,Gold,1908
1791,385,Bronze,1908
1792,546,Gold,1908
1793,673,Silver,1908
1794,406,Silver,1908
1795,176,Bronze,1908
1796,507,Bronze,1908
1797,499,Silver,1908
1798,273,Gold,1908
1799,372,Silver,1908
1800,372,Silver,1908
1801,424,Gold,1908
1802,385,Silver,1908
1803,372,Gold,1908
1804,385,Silver,1908
1805,719,Silver,1908
1806,686,Silver,1908
1807,385,Bronze,1908
1808,182,Bronze,1908
1809,546,Gold,1908
1810,534,Gold,1908
1811,321,Silver,1908
1812,689,Silver,1908
1813,372,Bronze,1908
1814,372,Bronze,1908
1815,429,Silver,1908
1816,725,Gold,1908
1817,104,Gold,1908
1818,546,Gold,1908
1819,472,Bronze,1908
1820,429,Bronze,1908
1821,385,Silver,1908
1822,712,Silver,1908
1823,385,Gold,1908
1824,342,Gold,1908
1825,472,Bronze,1908
1826,66,Bronze,1908
1827,689,Gold,1908
1828,623,Gold,1908
1829,372,Bronze,1908
1830,406,Silver,1908
1831,530,Silver,1908
1832,531,Silver,1908
1833,527,Silver,1908
1834,342,Silver,1908
1835,475,Bronze,1908
1836,70,Silver,1908
1837,416,Gold,1908
1838,417,Gold,1908
1839,342,Bronze,1908
1840,385,Gold,1908
1841,534,Bronze,1908
1842,341,Silver,1908
1843,406,Gold,1908
1844,475,Gold,1908
1845,623,Bronze,1908
1846,385,Bronze,1908
1847,450,Gold,1908
1848,21,Bronze,1908
1849,513,Silver,1908
1850,434,Bronze,1908
1851,429,Bronze,1908
1852,372,Bronze,1908
1853,675,Gold,1908
1854,673,Silver,1908
1855,676,Bronze,1908
1856,474,Gold,1908
1857,474,Gold,1908
1858,81,Silver,1908
1859,77,Gold,1908
1860,429,Bronze,1908
1861,385,Silver,1908
1862,385,Gold,1908
1863,614,Silver,1908
1864,174,Bronze,1908
1865,530,Bronze,1908
1866,326,Bronze,1908
1867,112,Gold,1908
1868,531,Gold,1908
1869,372,Gold,1908
1870,372,Gold,1908
1871,423,Silver,1908
1872,507,Silver,1908
1873,689,Bronze,1908
1874,81,Gold,1908
1875,450,Gold,1908
1876,723,Silver,1908
1877,372,Bronze,1908
1878,372,Bronze,1908
1879,334,Gold,1908
1880,372,Bronze,1908
1881,475,Silver,1908
1882,372,Bronze,1908
1883,429,Gold,1908
1884,507,Gold,1908
1885,506,Bronze,1908
1886,507,Gold,1908
1887,534,Silver,1908
1888,627,Bronze,1908
1889,321,Bronze,1908
1890,272,Gold,1908
1891,259,Silver,1908
1892,406,Silver,1908
1893,362,Bronze,1908
1894,326,Silver,1908
1895,674,Bronze,1908
1896,71,Bronze,1908
1897,385,Bronze,1908
1898,686,Gold,1908
1899,95,Gold,1908
1900,65,Gold,1908
1901,66,Gold,1908
1902,115,Bronze,1908
1903,100,Gold,1908
1904,102,Gold,1908
1905,385,Gold,1908
1906,506,Silver,1908
1907,66,Bronze,1908
1908,674,Silver,1908
1909,372,Bronze,1908
1910,372,Silver,1908
1911,507,Silver,1908
1912,372,Gold,1908
1913,507,Gold,1908
1914,546,Bronze,1908
1915,372,Silver,1908
1916,686,Bronze,1908
1917,714,Silver,1908
1918,372,Bronze,1908
1919,372,Silver,1908
1920,450,Gold,1908
1921,689,Gold,1908
1922,686,Silver,1908
1923,342,Gold,1908
1924,513,Bronze,1908
1925,71,Gold,1908
1926,342,Bronze,1908
1927,111,Bronze,1908
1928,372,Bronze,1908
1929,342,Bronze,1908
1930,450,Silver,1908
1931,450,Silver,1908
1932,434,Gold,1908
1933,104,Silver,1908
1934,372,Gold,1908
1935,372,Gold,1908
1936,289,Bronze,1908
1937,465,Silver,1908
1938,68,Bronze,1908
1939,181,Silver,1908
1940,435,Bronze,1908
1941,342,Gold,1908
1942,372,Bronze,1908
1943,326,Gold,1908
1944,385,Bronze,1908
1945,498,Silver,1908
1946,499,Silver,1908
1947,372,Silver,1908
1948,429,Bronze,1908
1949,538,Gold,1908
1950,475,Gold,1908
1951,89,Bronze,1908
1952,372,Gold,1908
1953,531,Gold,1908
1954,530,Gold,1908
1955,531,Gold,1908
1956,527,Bronze,1908
1957,686,Silver,1908
1958,338,Bronze,1908
1959,341,Gold,1908
1960,338,Bronze,1908
1961,372,Silver,1908
1962,429,Silver,1908
1963,465,Gold,1908
1964,686,Bronze,1908
1965,434,Bronze,1908
1966,429,Bronze,1908
1967,627,Gold,1908
1968,604,Gold,1908
1969,623,Gold,1908
1970,66,Gold,1908
1971,173,Gold,1908
1972,342,Bronze,1908
1973,435,Gold,1908
1974,434,Silver,1908
1975,429,Bronze,1908
1976,334,Bronze,1908
1977,475,Silver,1908
1978,416,Gold,1908
1979,417,Gold,1908
1980,372,Silver,1908
1981,689,Gold,1908
1982,415,Gold,1908
1983,372,Bronze,1908
1984,435,Bronze,1908
1985,321,Gold,1908
1986,450,Silver,1908
1987,88,Bronze,1908
1988,450,Silver,1908
1989,66,Silver,1908
1990,77,Silver,1908
1991,114,Silver,1908
1992,115,Silver,1908
1993,321,Bronze,1908
1994,385,Bronze,1908
1995,385,Bronze,1908
1996,406,Gold,1908
1997,362,Silver,1908
1998,498,Gold,1908
1999,499,Silver,1908
2000,429,Silver,1908
2001,513,Silver,1908
2002,429,Silver,1908
2003,435,Silver,1908
2004,429,Silver,1908
2005,19,Silver,1908
2006,372,Gold,1908
2007,546,Silver,1908
2008,89,Gold,1908
2009,440,Bronze,1908
2010,610,Silver,1908
2011,623,Silver,1908
2012,534,Silver,1908
2013,372,Gold,1908
2014,623,Silver,1908
2015,385,Bronze,1908
2016,70,Gold,1908
2017,475,Silver,1908
2018,475,Silver,1908
2019,499,Bronze,1908
2020,103,Bronze,1908
2021,290,Bronze,1908
2022,475,Bronze,1908
2023,82,Silver,1908
2024,68,Silver,1908
2025,173,Bronze,1908
2026,723,Gold,1908
2027,450,Silver,1908
2028,472,Silver,1908
2029,372,Bronze,1908
2030,719,Gold,1908
2031,342,Bronze,1908
2032,689,Bronze,1908
2033,254,Bronze,1908
2034,321,Gold,1908
2035,546,Silver,1908
2036,546,Bronze,1908
2037,406,Silver,1908
2038,372,Gold,1908
2039,434,Bronze,1908
2040,66,Bronze,1908
2041,689,Gold,1908
2042,450,Silver,1908
2043,326,Bronze,1908
2044,513,Bronze,1908
2045,429,Bronze,1908
2046,385,Bronze,1908
2047,450,Silver,1908
2048,65,Silver,1908
2049,77,Gold,1908
2050,423,Gold,1908
2051,527,Gold,1908
2052,680,Bronze,1908
2053,513,Gold,1908
2054,423,Silver,1908
2055,342,Silver,1908
2056,475,Gold,1908
2057,385,Gold,1908
2058,724,Silver,1908
2059,686,Bronze,1908
2060,342,Gold,1908
2061,429,Bronze,1908
2062,623,Silver,1908
2063,319,Silver,1908
2064,290,Gold,1908
2065,475,Gold,1912
2066,108,Bronze,1912
2067,117,Silver,1912
2068,373,Gold,1912
2069,114,Silver,1912
2070,115,Bronze,1912
2071,512,Gold,1912
2072,114,Gold,1912
2073,115,Silver,1912
2074,649,Bronze,1912
2075,303,Gold,1912
2076,289,Gold,1912
2077,288,Gold,1912
2078,727,Silver,1912
2079,475,Bronze,1912
2080,678,Silver,1912
2081,465,Bronze,1912
2082,431,Gold,1912
2083,117,Bronze,1912
2084,67,Bronze,1912
2085,374,Bronze,1912
2086,373,Bronze,1912
2087,373,Bronze,1912
2088,374,Bronze,1912
2089,507,Bronze,1912
2090,374,Silver,1912
2091,686,Gold,1912
2092,97,Silver,1912
2093,98,Gold,1912
2094,689,Silver,1912
2095,689,Silver,1912
2096,465,Gold,1912
2097,326,Gold,1912
2098,323,Gold,1912
2099,326,Gold,1912
2100,75,Bronze,1912
2101,84,Gold,1912
2102,372,Silver,1912
2103,432,Gold,1912
2104,531,Gold,1912
2105,412,Silver,1912
2106,726,Bronze,1912
2107,472,Bronze,1912
2108,111,Gold,1912
2109,678,Silver,1912
2110,49,Gold,1912
2111,429,Bronze,1912
2112,429,Bronze,1912
2113,614,Gold,1912
2114,626,Gold,1912
2115,623,Bronze,1912
2116,674,Bronze,1912
2117,270,Bronze,1912
2118,290,Bronze,1912
2119,319,Silver,1912
2120,462,Bronze,1912
2121,527,Silver,1912
2122,689,Gold,1912
2123,432,Silver,1912
2124,686,Gold,1912
2125,465,Silver,1912
2126,689,Silver,1912
2127,465,Silver,1912
2128,465,Silver,1912
2129,372,Silver,1912
2130,80,Gold,1912
2131,342,Gold,1912
2132,342,Silver,1912
2133,465,Gold,1912
2134,321,Gold,1912
2135,374,Gold,1912
2136,372,Bronze,1912
2137,373,Gold,1912
2138,372,Gold,1912
2139,110,Gold,1912
2140,546,Gold,1912
2141,373,Bronze,1912
2142,432,Bronze,1912
2143,270,Gold,1912
2144,507,Gold,1912
2145,512,Bronze,1912
2146,512,Bronze,1912
2147,462,Silver,1912
2148,462,Silver,1912
2149,680,Bronze,1912
2150,373,Gold,1912
2151,431,Bronze,1912
2152,545,Bronze,1912
2153,289,Bronze,1912
2154,507,Gold,1912
2155,623,Gold,1912
2156,321,Silver,1912
2157,727,Silver,1912
2158,689,Bronze,1912
2159,537,Gold,1912
2160,298,Silver,1912
2161,298,Gold,1912
2162,80,Gold,1912
2163,372,Gold,1912
2164,497,Silver,1912
2165,90,Silver,1912
2166,342,Bronze,1912
2167,429,Silver,1912
2168,342,Bronze,1912
2169,342,Bronze,1912
2170,374,Silver,1912
2171,374,Bronze,1912
2172,362,Gold,1912
2173,372,Gold,1912
2174,462,Bronze,1912
2175,87,Silver,1912
2176,342,Gold,1912
