athleteID,age,sex,height,weight
34933,30,M,191,97
34934,24,M,193,87
34935,31,M,181,74
34936,25,M,196,95
34937,25,M,196,95
34938,25,M,196,95
34939,26,M,189,89
34940,35,M,188,85
34941,27,M,181,105
34942,17,F,175,64
34943,18,F,173,66
34944,32,F,183,70
34945,29,M,196,96
34946,23,M,175,73
34947,23,M,175,73
34948,27,F,184,72
34949,24,F,177,68
34950,35,F,172,67
34951,26,M,171,64
34952,32,F,172,
34953,24,M,192,92
34954,23,F,167,53
34955,30,M,186,85
34956,25,M,186,70
34957,16,F,163,52
34958,25,F,168,54
34959,33,M,178,75
34960,26,M,198,106
34961,26,F,183,76
34962,24,M,184,70
34963,22,M,181,70
34964,26,M,190,76
34965,34,M,193,92
34966,34,M,191,87
34967,34,M,191,87
34968,33,F,185,109
34969,23,F,160,61
34970,33,M,198,100
34971,22,F,173,63
34972,29,F,176,75
34973,26,F,165,65
34974,25,F,175,67
34975,27,F,186,71
34976,16,F,140,
34977,24,M,198,108
34978,19,F,166,48
34979,29,M,,
34980,33,M,185,82
34981,31,M,205,115
34982,24,M,183,78
34983,21,M,186,82
34984,29,M,183,91
34985,24,M,171,79
34986,26,M,200,115
34987,26,M,198,97
34988,24,M,181,81
34989,29,M,200,93
34990,26,F,163,47
34991,29,F,175,73
34992,32,M,181,68
34993,26,F,168,50
34994,29,M,183,86
34995,25,M,168,60
34996,30,M,191,90
34997,28,M,189,86
34998,23,F,166,57
34999,20,F,203,98
35000,28,M,163,77
35001,31,M,190,101.5
35002,29,M,191,96
35003,20,F,186,67
35004,24,M,175,
35005,30,F,168,58
35006,30,F,168,58
35007,24,M,177,80
35008,24,M,177,80
35009,17,M,160,42
35010,30,M,180,73
35011,26,F,161,57
35012,22,F,174,54
35013,22,F,174,54
35014,22,F,179,68
35015,23,F,168,63
35016,25,M,184,89
35017,26,M,178,70
35018,32,F,185,74
35019,28,M,193,93
35020,33,F,185,77
35021,22,F,163,58
35022,29,M,186,90
35023,22,M,186,72
35024,27,M,183,74
35025,29,M,216,107
35026,25,F,170,56
35027,29,F,169,59
35028,32,M,190,92
35029,29,M,195,90
35030,52,M,175,78
35031,23,F,193,88
35032,22,M,,
35033,26,M,185,93
35034,18,F,150,
35035,19,M,175,62
35036,23,M,188,81
35037,19,F,160,47
35038,19,F,160,47
35039,19,F,167,104
35040,27,M,160,58
35041,27,M,160,58
35042,34,F,164,67
35043,24,F,173,70
35044,26,F,165,65
35045,24,F,171,53
35046,24,F,189,63
35047,28,F,153,40
35048,28,F,153,40
35049,30,F,180,57
35050,26,M,170,65
35051,19,F,155,53
35052,30,M,173,70
35053,26,F,169,59
35054,27,F,172,65
35055,22,F,174,59
35056,30,M,166,74
35057,19,F,160,60
35058,29,F,161,55
35059,30,F,150,48
35060,25,M,195,80
35061,39,F,175,73
35062,23,M,178,94
35063,26,M,182,83
35064,27,M,185,79
35065,27,M,185,79
35066,32,F,176,68
35067,23,M,185,84
35068,23,M,206,107
35069,21,M,181,72
35070,21,M,181,72
35071,27,M,185,86
35072,23,M,192,80
35073,23,F,158,68
35074,26,M,184,87
35075,26,M,194,90
35076,20,M,170,56
35077,41,F,175,71
35078,40,M,190,89
35079,21,F,172,58
35080,20,M,169,58
35081,33,F,168,55
35082,33,F,168,55
35083,30,M,188,83
35084,23,M,171,70
35085,29,F,173,63
35086,24,F,176,69
35087,24,F,176,69
35088,24,F,176,69
35089,24,F,176,69
35090,24,F,176,69
35091,31,M,185,74
35092,25,F,181,88
35093,27,M,192,98
35094,21,F,170,55
35095,25,M,183,79
35096,25,M,195,95
35097,26,F,188,74
35098,26,F,188,74
35099,26,M,188,83
35100,25,F,160,51
35101,26,M,191,100
35102,33,F,184,73
35103,26,F,182,74
35104,28,M,200,82
35105,26,M,178,78
35106,24,F,167,68
35107,24,M,176,80
35108,20,F,177,78
35109,25,M,203,160
35110,46,M,185,95
35111,20,M,181,75
35112,21,M,178,70
35113,18,M,177,74
35114,23,M,187,84
35115,21,M,184,73
35116,27,F,167,56
35117,31,M,201,86
35118,30,F,193,82
35119,19,M,208,100
35120,30,F,167,66
35121,29,F,170,54
35122,25,F,168,51
35123,26,F,173,69
35124,25,F,172,65
35125,23,F,170,61
35126,26,F,180,72
35127,31,F,187,70
35128,33,F,183,74
35129,28,M,180,91
35130,35,M,181,74
35131,36,M,184,79
35132,23,M,183,80
35133,22,M,183,78
35134,30,M,179,75
35135,27,M,185,77
35136,49,M,182,72
35137,30,F,168,70
35138,26,M,183,78
35139,28,F,159,42
35140,26,F,183,67
35141,23,M,198,97
35142,27,F,175,75
35143,26,F,166,58
35144,33,F,182,75
35145,31,M,180,71
35146,29,F,170,60
35147,20,F,144,34
35148,18,M,185,68
35149,22,M,182,72
35150,27,F,165,52
35151,22,F,173,61
35152,23,M,200,99
35153,29,F,177,65
35154,29,F,177,65
35155,27,F,166,50
35156,27,F,166,50
35157,24,F,172,68
35158,24,F,172,68
35159,25,F,190,82
35160,35,M,197,104
35161,25,M,175,80
35162,22,F,171,63
35163,22,F,171,63
35164,25,F,170,56
35165,20,F,168,51
35166,19,F,174,
35167,21,M,190,84
35168,26,M,199,118
35169,33,M,182,80
35170,24,M,179,79
35171,25,M,180,79
35172,23,F,170,63
35173,35,M,189,83
35174,23,M,168,57
35175,19,F,176,57
35176,23,M,172,70
35177,19,M,202,115
35178,30,F,174,68
35179,30,F,174,68
35180,16,F,157,50
35181,16,F,157,50
35182,21,F,186,78
35183,33,F,165,60
35184,20,F,185,89
35185,22,M,196,83
35186,33,M,200,102
35187,17,F,173,49
35188,27,F,170,57
35189,27,F,170,57
35190,32,M,168,68
35191,30,F,169,60
35192,28,M,192,84
35193,29,F,158,48
35194,23,M,194,98
35195,23,M,206,105
35196,29,M,168,65
35197,24,M,198,100
35198,23,M,196,89
35199,33,M,172,68
35200,22,M,180,85
35201,21,M,205,91
35202,24,M,186,81
35203,22,F,176,70
35204,40,M,185,75
35205,22,M,170,66
35206,28,F,174,70
35207,20,F,171,65
35208,33,M,198,104
35209,23,M,191,83
35210,23,M,196,98
35211,23,M,181,86
35212,18,F,179,73
35213,18,F,179,73
35214,18,F,179,73
35215,28,F,180,78
35216,29,F,162,70
35217,39,M,190,80
35218,31,M,175,84
35219,25,M,165,77
35220,26,F,165,57
35221,21,M,189,74
35222,27,F,184,79
35223,24,F,180,68
35224,24,F,180,68
35225,36,M,184,78
35226,19,F,180,66
35227,22,F,160,51
35228,27,M,178,86
35229,25,F,156,48
35230,24,F,173,70
35231,34,M,185,75
35232,22,F,170,58
35233,21,F,175,57
35234,27,M,192,120
35235,21,F,175,65
35236,21,M,180,78
35237,29,M,189,83
35238,34,M,177,110
35239,32,F,169,59
35240,23,M,172,69
35241,27,F,193,76
35242,24,M,181,77
35243,22,F,170,62
35244,29,M,175,58
35245,29,M,175,58
35246,21,F,183,71
35247,31,F,172,64
35248,30,M,185,80
35249,33,M,204,90
35250,22,M,196,98
35251,26,F,168,56
35252,26,F,168,56
35253,26,F,168,56
35254,31,M,189,82
35255,25,F,163,55
35256,25,F,163,55
35257,24,M,160,58
35258,24,M,160,58
35259,29,F,170,63
35260,27,F,180,74
35261,32,F,180,71
35262,35,M,199,106
35263,27,M,196,84
35264,32,F,172,66
35265,23,M,187,72
35266,28,M,191,98
35267,29,M,159,62
35268,21,F,169,58
35269,25,F,152,52
35270,25,M,196,101
35271,28,M,191,86
35272,29,F,174,59
35273,29,M,188,76
35274,22,M,171,75
35275,25,M,185,90
35276,27,M,172,68
35277,26,F,159,52
35278,28,M,181,77
35279,26,M,174,90
35280,32,M,191,88
35281,26,F,198,90
35282,18,F,166,60
35283,43,M,196,80
35284,26,F,182,78
35285,29,F,188,80
35286,36,M,181,110
35287,17,F,188,77
35288,17,F,188,77
35289,17,F,188,77
35290,17,F,188,77
35291,17,F,188,77
35292,25,F,160,57
35293,25,F,160,57
35294,25,F,160,57
35295,29,M,170,67
35296,26,M,196,82
35297,24,F,175,67
35298,27,M,185,69
35299,28,M,181,78
35300,20,M,185,74
35301,29,F,169,58
35302,29,F,169,58
35303,23,F,160,60
35304,27,M,184,82
35305,23,F,156,48
35306,28,F,165,66
35307,25,F,173,70
35308,27,M,190,89
35309,27,M,174,89
35310,32,M,182,84
35311,19,M,193,
35312,26,M,176,84
35313,24,F,174,64
35314,42,M,182,72
35315,29,M,178,98
35316,27,M,192,95
35317,23,M,170,60
35318,22,M,184,78
35319,26,F,181,75
35320,18,M,165,55
35321,21,F,188,90
35322,24,M,188,80
35323,27,M,213,122
35324,32,M,215,115
35325,26,M,185,75
35326,21,M,181,71
35327,30,M,186,80
35328,29,M,196,94
35329,26,F,170,63
35330,22,M,180,58
35331,24,F,165,48
35332,26,F,175,60
35333,26,F,175,60
35334,24,M,186,115
35335,28,F,174,51
35336,23,M,187,75
35337,29,M,184,90
35338,22,F,168,59
35339,35,M,192,85
35340,25,F,173,70
35341,26,M,195,101
35342,34,M,187,98
35343,36,M,192,97
35344,28,M,193,85
35345,37,M,195,85
35346,24,M,187,78
35347,28,M,183,80
35348,27,F,160,63
35349,25,M,190,90
35350,20,F,167,58
35351,26,F,177,67
35352,20,F,164,52
35353,25,F,156,53
35354,29,M,193,93
35355,28,F,158,50
35356,27,F,191,80
35357,32,M,185,96
35358,22,M,180,80
35359,26,M,203,112
35360,28,M,186,95
35361,29,M,178,69
35362,28,F,178,64
35363,22,F,167,
35364,25,F,165,65
35365,23,F,175,105
35366,22,M,179,90
35367,22,M,185,68
35368,23,M,179,83
35369,23,M,179,83
35370,24,M,179,74
35371,24,M,185,78
35372,32,F,175,61
35373,24,M,179,76
35374,24,M,191,81
35375,26,F,176,72
35376,36,F,183,78
35377,27,M,195,96
35378,24,M,199,99
35379,28,M,198,97
35380,27,M,203,105
35381,27,M,203,105
35382,27,M,203,105
35383,23,F,172,65
35384,27,F,180,80
35385,16,F,146,37
35386,23,M,194,98
35387,27,M,190,100
35388,28,F,172,61
35389,25,F,193,83
35390,23,M,182,70
35391,23,M,182,83
35392,26,M,172,66
35393,30,M,182,70
35394,30,M,179,79
35395,32,F,177,73
35396,26,F,170,70
35397,26,F,170,70
35398,26,F,170,70
35399,24,M,160,52
35400,28,F,168,60
35401,24,F,165,54
35402,29,F,174,61
35403,34,M,193,104
35404,30,F,175,73
35405,23,M,185,77
35406,18,F,161,47
35407,27,M,192,120
35408,17,M,177,71
35409,29,F,176,69
35410,24,M,164,62
35411,28,F,171,65
35412,28,F,171,65
35413,27,M,178,60
35414,23,M,173,80
35415,33,F,200,82
35416,23,M,184,83
35417,30,M,183,85
35418,30,M,183,85
35419,20,M,180,73
35420,29,F,178,70
35421,17,M,185,80
35422,32,F,181,
35423,28,M,196,96
35424,22,M,196,100
35425,25,F,180,70
35426,25,F,180,70
35427,25,F,188,79
35428,25,F,174,57
35429,28,F,168,61
35430,22,F,173,74
35431,37,F,162,63
35432,27,M,201,126
35433,29,F,174,65
35434,28,M,170,76
35435,24,M,183,81
35436,20,M,178,79
35437,24,F,179,65
35438,28,M,193,86
35439,25,M,169,69
35440,20,F,142,33
35441,23,F,160,50
35442,21,F,159,51
35443,21,F,159,51
35444,27,M,182,81
35445,24,F,168,59
35446,24,F,180,68
35447,29,F,180,70
35448,28,F,175,85
35449,25,F,173,63
35450,29,F,185,69
35451,23,F,163,58
35452,20,M,186,77
35453,25,F,167,57
35454,22,M,180,72
35455,45,M,182,86
35456,30,F,170,62
35457,33,M,172,55
35458,19,M,178,82
35459,36,M,202,110
35460,27,F,158,53
35461,27,M,160,60
35462,25,F,175,60
35463,25,M,170,74
35464,32,M,176,75
35465,32,M,188,82
35466,23,F,185,79
35467,29,M,197,95
35468,34,M,182,147
35469,25,M,184,79
35470,25,M,192,90
35471,22,M,183,78
35472,26,M,180,75
35473,26,F,164,54
35474,24,F,193,73
35475,30,F,174,73
35476,27,M,179,86
35477,21,F,164,56
35478,26,F,165,57
35479,24,F,175,57
35480,24,M,191,84
35481,30,M,183,78
35482,41,M,192,85
35483,29,M,200,100
35484,36,M,185,93
35485,36,M,185,93
35486,31,M,186,102
35487,27,F,177,72
35488,25,M,168,78
35489,21,F,160,53
35490,26,F,157,48
35491,21,F,178,63
35492,22,F,175,61
35493,22,F,175,61
35494,26,M,180,75
35495,34,M,181,74
35496,21,F,173,80
35497,24,F,175,75
35498,31,F,154,48
35499,25,M,190,81
35500,26,F,175,67
35501,23,M,182,71
35502,22,M,208,107
35503,28,F,185,70
35504,28,F,166,61
35505,23,M,177,64
35506,25,M,173,57
35507,28,M,198,94
35508,33,M,184,80
35509,25,M,179,90
35510,24,M,175,94
35511,25,M,202,92
35512,27,M,184,100
35513,29,F,182,59
35514,16,F,150,
35515,19,F,155,53
35516,19,M,170,73
35517,23,M,154,62
35518,22,M,178,64
35519,22,M,178,64
35520,22,M,178,64
35521,25,M,172,73
35522,26,F,177,60
35523,26,F,177,60
35524,19,F,158,51
35525,30,F,174,64
35526,20,F,170,53
35527,23,M,176,94
35528,19,F,153,49
35529,25,F,162,55
35530,22,F,164,52
35531,22,F,164,52
35532,20,M,192,90
35533,31,F,196,85
35534,25,M,195,98
35535,27,F,170,61
35536,19,M,180,66
35537,27,M,203,114
35538,28,M,193,93
35539,23,M,186,81
35540,23,M,180,84
35541,28,F,186,71
35542,20,F,186,77
35543,25,M,175,67
35544,25,M,186,72
35545,24,M,186,80
35546,28,F,169,60
35547,31,F,168,56
35548,28,F,168,64
35549,29,M,168,69
35550,28,M,185,83
35551,27,M,190,88
35552,22,M,186,78
35553,28,F,165,49
35554,36,M,200,113
35555,32,F,163,59
35556,32,F,163,59
35557,32,F,163,59
35558,21,M,186,75
35559,20,M,199,88
35560,25,F,175,53
35561,25,F,175,54
35562,20,F,172,63
35563,22,M,174,67
35564,21,M,190,76
35565,32,M,175,78
35566,32,M,175,78
35567,24,F,170,63
35568,23,M,165,65
35569,24,M,193,100
35570,33,F,172,
35571,22,F,165,61
35572,24,M,203,95
35573,27,M,178,81
35574,27,M,173,71
35575,31,F,191,89
35576,28,M,195,95
35577,28,M,195,95
35578,28,M,195,95
35579,19,F,156,57
35580,26,F,177,68
35581,22,F,159,59
35582,29,M,176,68
35583,22,M,198,
35584,26,F,182,71
35585,27,M,183,73
35586,32,M,180,67
35587,21,M,185,83
35588,25,M,166,76
35589,29,F,177,63
35590,29,M,168,70
35591,29,M,168,70
35592,25,F,170,63
35593,23,F,166,64
35594,23,F,160,58
35595,31,M,200,98
35596,28,F,178,72
35597,23,M,178,70
35598,34,M,180,81
35599,22,F,168,42
35600,27,F,166,67
35601,23,F,162,64
35602,27,F,160,43
35603,24,F,185,72
35604,33,M,196,125
35605,32,F,176,62
35606,28,M,194,104
35607,36,M,198,92
35608,18,M,203,80
35609,31,M,196,104
35610,21,F,177,75
35611,18,M,162,54
35612,25,F,158,56
35613,27,M,211,113
35614,27,M,182,75
35615,20,F,159,51
35616,26,F,157,50
35617,22,M,182,130
35618,26,M,175,66
35619,30,M,167,52
35620,22,M,186,76
35621,23,M,174,64
35622,24,M,178,81
35623,24,M,178,81
35624,34,F,183,71
35625,21,F,172,68
35626,31,F,163,57
35627,28,M,182,100
35628,21,M,170,57
35629,29,M,206,107
35630,30,M,205,109
35631,20,F,178,78
35632,23,M,178,84
35633,24,F,170,76
35634,22,M,190,78
35635,24,F,167,57
35636,24,F,167,57
35637,22,M,178,73
35638,21,M,187,96
35639,26,M,177,70
35640,23,M,186,77
35641,22,M,186,77
35642,23,M,173,80
35643,27,M,180,78
35644,19,F,160,53
35645,28,M,178,66
35646,24,F,165,56
35647,27,M,170,73
35648,23,M,158,62
35649,22,M,187,74
35650,25,F,185,65
35651,21,F,175,62
35652,28,F,161,52
35653,30,F,182,75
35654,23,M,172,56
35655,30,M,182,62
35656,26,F,157,40
35657,32,M,178,66
35658,31,M,208,98
35659,25,F,174,60
35660,30,M,177,62
35661,22,M,164,60
35662,29,M,178,73
35663,17,M,172,60
35664,22,F,171,
35665,26,M,174,65
35666,44,F,172,58
35667,22,F,177,71
35668,23,F,160,63
35669,27,M,183,74
35670,26,F,182,88
35671,21,F,188,82
35672,36,M,185,89
35673,22,F,182,92
35674,29,F,158,51
35675,17,F,150,48
35676,17,F,150,48
35677,22,M,183,82
35678,26,M,210,112
35679,28,M,181,76
35680,25,F,182,76
35681,23,F,177,58
35682,29,M,186,79
35683,20,M,181,82
35684,27,F,160,52
35685,27,F,160,52
35686,36,F,173,64
35687,36,F,173,64
35688,25,M,177,74
35689,25,F,168,63
35690,25,F,168,63
35691,26,F,186,75
35692,32,M,188,112
35693,20,M,175,70
35694,25,M,180,72
35695,25,F,168,59
35696,21,F,180,72
35697,21,F,180,72
35698,21,F,180,72
35699,25,M,168,60
35700,25,M,196,94
35701,16,F,168,61
35702,26,F,163,75
35703,27,M,188,77
35704,23,M,187,82
35705,21,F,171,60
35706,29,M,166,66
35707,26,M,170,70
35708,24,M,162,60
35709,21,F,175,71
35710,23,M,182,86
35711,22,M,170,64
35712,23,F,173,61
35713,21,M,194,89
35714,25,F,178,75
35715,31,M,196,99
35716,26,M,188,77
35717,31,F,176,69
35718,23,M,185,80
35719,30,F,164,48
35720,29,M,194,93
35721,30,M,193,85
35722,30,F,174,68
35723,36,M,182,80
35724,20,F,183,73
35725,25,F,188,75
35726,26,M,180,84
35727,24,M,172,60
35728,20,F,170,48
35729,31,M,202,104
35730,25,F,166,
35731,25,M,177,71
35732,32,F,170,64
35733,33,F,166,60
35734,24,F,183,75
35735,20,F,178,72
35736,20,M,190,83
35737,20,M,190,83
35738,32,F,177,75
35739,15,F,183,73
35740,23,M,199,94
35741,29,M,170,68
35742,20,M,183,70
35743,27,F,164,65
35744,25,F,165,62
35745,23,M,180,74
35746,24,M,185,73
35747,24,M,185,73
35748,23,M,175,73
35749,26,F,168,63
35750,28,M,193,77
35751,22,M,190,74
35752,19,M,179,75
35753,27,F,167,60
35754,27,F,175,64
35755,30,F,170,65
35756,27,F,182,64
35757,22,F,170,66
35758,17,F,176,
35759,26,M,202,88
35760,26,M,202,88
35761,21,F,173,73
35762,25,M,182,87
35763,25,M,182,87
35764,20,M,170,68
35765,36,M,193,98
35766,30,F,170,60
35767,22,F,176,75
35768,31,F,177,67
35769,24,F,174,65
35770,24,F,174,65
35771,18,F,164,50
35772,21,F,175,65
35773,22,F,161,58
35774,33,F,179,85
35775,18,M,193,82
35776,30,M,191,96
35777,26,M,175,75
35778,28,M,177,70
35779,23,M,167,63
35780,24,F,183,82
35781,29,F,183,80
35782,27,F,183,71
35783,25,F,168,50
35784,25,F,168,50
35785,28,M,201,102
35786,32,M,190,80
35787,30,F,170,64
35788,29,F,172,68
35789,24,M,192,91
35790,27,M,195,100
35791,23,M,193,85
35792,27,M,188,88
35793,27,M,188,88
35794,27,M,188,88
35795,27,M,188,88
35796,27,M,188,88
35797,24,M,191,88
35798,27,F,188,79
35799,24,F,188,86
35800,24,M,170,60
35801,30,M,175,57
35802,42,M,190,97
35803,24,F,171,65
35804,30,M,170,74
35805,22,F,168,64
35806,29,M,198,130
35807,25,M,172,75
35808,36,M,191,93
35809,20,M,190,92
35810,23,M,208,118
35811,29,F,173,68
35812,23,M,170,58
35813,21,M,175,77
35814,27,M,172,77
35815,23,F,175,65
35816,23,M,182,76
35817,19,M,173,81
35818,28,F,160,57
35819,32,F,181,67
35820,24,F,166,54
35821,28,F,170,63
35822,26,M,165,62
35823,32,M,183,76
35824,28,F,180,85
35825,24,F,167,58
35826,23,M,175,72
35827,28,F,165,66
35828,23,F,158,54
35829,28,F,172,67
35830,25,F,168,61
35831,26,F,168,58
35832,21,M,198,94
35833,21,M,198,94
35834,24,F,169,61
35835,29,M,183,68
35836,30,M,204,142
35837,17,F,172,48
35838,24,M,170,67
35839,32,M,196,100
35840,24,M,200,125
35841,22,F,161,51
35842,28,M,196,84
35843,26,F,161,58
35844,21,M,199,99
35845,20,M,191,82
35846,18,M,202,105
35847,20,F,180,72
35848,26,F,161,63
35849,23,M,171,64
35850,29,F,170,75
35851,34,F,174,75
35852,27,M,165,57
35853,24,M,173,72
35854,16,F,160,46
35855,16,F,160,46
35856,27,M,181,75
35857,33,F,182,72
35858,28,F,166,55
35859,21,M,186,84
35860,24,F,186,77
35861,33,M,170,73
35862,24,F,172,72
35863,24,M,189,97
35864,20,M,158,69
35865,27,M,186,75
35866,44,M,173,65
35867,29,F,162,56
35868,23,F,178,75
35869,36,M,202,90
35870,28,F,153,54
35871,25,F,171,69
35872,28,M,178,76
35873,28,M,184,84
35874,28,M,184,84
35875,24,F,163,57
35876,26,M,168,60
35877,34,F,175,72
35878,21,M,205,100
35879,29,F,167,76
35880,23,F,171,68
35881,25,F,185,70
35882,20,M,178,74
35883,24,F,168,69
35884,24,M,180,78
35885,28,M,173,79
35886,24,M,198,100
35887,25,F,167,60
35888,29,F,174,73
35889,21,F,173,65
35890,22,M,181,72
35891,25,M,193,93
35892,25,M,190,91
35893,28,F,165,70
35894,28,F,165,70
35895,22,F,170,67
35896,15,F,176,75
35897,27,M,190,75
35898,27,M,185,81
35899,28,M,192,84
35900,28,M,192,84
35901,22,F,154,48
35902,30,M,194,93
35903,22,F,169,59
35904,27,M,188,72
35905,24,F,167,62
35906,32,M,185,78
35907,27,F,179,69
35908,22,M,179,70
35909,32,M,195,115
35910,24,M,202,103
35911,26,F,170,68
35912,24,F,157,60
35913,25,M,180,67
35914,24,F,157,50
35915,21,F,174,73
35916,35,M,196,90
35917,25,M,185,79
35918,24,M,195,91
35919,34,F,165,55
35920,26,F,145,48
35921,21,M,178,70
35922,27,F,157,51
35923,25,F,170,73
35924,24,F,188,87
35925,19,M,196,91
35926,24,M,170,55
35927,25,M,185,110
35928,29,M,188,75
35929,29,M,173,73
35930,28,M,183,78
35931,27,M,170,69
35932,33,M,184,82
35933,29,M,202,99
35934,23,F,183,79
35935,27,F,167,70
35936,30,M,165,71
35937,23,F,173,62
35938,29,M,191,90
35939,30,F,178,71
35940,20,M,180,73
35941,28,M,195,90
35942,28,F,171,72
35943,40,M,180,82
35944,26,M,216,113
35945,22,F,183,71
35946,22,F,183,71
35947,22,F,183,71
35948,21,M,191,80
35949,31,M,182,87
35950,25,M,208,102
35951,25,M,185,80
35952,19,M,178,58
35953,26,M,182,
35954,31,M,190,76
35955,37,M,187,96
35956,25,M,190,83
35957,25,M,190,83
35958,30,M,195,98
35959,22,F,174,60
35960,23,M,219,104
35961,24,M,200,102
35962,29,F,183,73
35963,17,F,162,48
35964,17,F,162,48
35965,17,F,162,48
35966,17,F,162,48
35967,23,M,187,73
35968,27,F,171,68
35969,33,M,175,83
35970,27,M,193,116
35971,25,F,168,60
35972,28,M,178,104
35973,22,F,165,63
35974,26,F,159,53
35975,23,M,168,73
35976,30,F,155,46
35977,21,M,175,73
35978,29,M,180,115
35979,32,M,189,93
35980,17,F,172,
35981,22,M,195,96
35982,23,M,175,105
35983,23,F,184,76
35984,30,F,170,64
35985,32,M,193,82
35986,33,F,169,62
35987,19,F,172,52
35988,33,F,168,57
35989,31,M,185,72
35990,29,F,192,82
35991,17,F,178,75
35992,22,F,167,65
35993,21,F,175,70
35994,23,M,183,80
35995,24,M,181,78
35996,23,M,191,83
35997,29,M,212,97
35998,23,M,170,54
35999,20,M,174,64
36000,24,M,165,55
36001,24,M,165,55
36002,50,M,182,78
36003,33,M,188,78
36004,25,M,172,81
36005,29,M,197,106
36006,25,M,183,63
36007,22,M,197,114
36008,30,M,184,88
36009,27,M,178,90
36010,23,M,180,81
36011,26,F,170,59
36012,32,M,187,90
36013,27,F,176,60
36014,26,M,175,70
36015,31,M,173,67
36016,27,F,178,
36017,20,M,168,52
36018,29,M,181,76
36019,22,M,178,73
36020,35,M,186,72
36021,23,M,190,97
36022,31,F,156,48
36023,30,F,175,79
36024,23,M,188,90
